id	main_id	ra	dec	otype
"PK 000-02  5"	"PN M  3-47"	269.43069583333335	-30.041641666666667	"PN"
"PK 000-03  2"	"PN KFL    1"	269.8149375	-30.04643055555556	"PN"
"PK 000-02  3"	"PN H  2-32"	269.10138588100995	-29.635205814490003	"PN"
"PK 000-01  4"	"PN Bl  3-14"	268.10808749999995	-29.76583611111111	"LP*"
"PK 000-01  3"	"PN Bl O"	268.45723622233993	-28.98653725375	"PN"
"PK 001-03  1"	"PN H  1-47"	270.15675083953	-29.36406628479	"PN"
"PK 002-02  4"	"PN M  2-23"	270.42767210451	-28.428921470389998	"PN"
"PK 001-03  2"	"HD 316989"	270.37603623499	-29.32489194664	"Be*"
"PK 001-03  3"	"PN ShWi    1"	270.60770833333333	-29.418166666666668	"PN"
"PK 358-03  4"	"PN ShWi    1"	270.60770833333333	-29.418166666666668	"PN"
"PK 358-03  5"	"PN ShWi    2"	270.76423919551	-29.771219751209998	"PN?"
"PK 001-03  4"	"PN ShWi    2"	270.76423919551	-29.771219751209998	"PN?"
"PK 000-03  1"	"PN M  3-22"	270.5803162916667	-30.24061836111111	"PN"
"PK 002-02"	"PN KFL    2"	270.24969230622	-28.272146094100002	"PN"
"PK 001-04  1"	"PN H  1-55"	271.81066302577	-29.69018113915	"PN"
"PK 001-04  2"	"PN H  1-56"	271.97451751287	-29.742871891879997	"PN"
"PK 002-03  3"	"PN M  1-37"	271.35753870875	-28.367856247210003	"PN"
"PK 002-03  5"	"PN M  1-38"	271.5239166666667	-28.675	"PN"
"PK 002-04  1"	"PN H  1-54"	271.78033052539	-29.21832577369	"PN"
"PK 003-04  6"	"EM* AS  282"	272.75703400237	-28.54454471503	"Sy*"
"PK 003-04  2"	"PN Ap  1-9"	272.62053347878	-28.1280665824	"LP*"
"PK 002-04  2"	"PN M  1-42"	272.77079166666664	-28.983083333333333	"PN"
"PK 002-03  7"	"WRAY 17-107"	271.0229166666667	-28.46472222222222	"PN"
"PK 002-03  6"	"PN H  2-39"	272.02399583333334	-28.436249999999998	"PN"
"PK 002-03  4"	"Haro 3-38"	271.50477054226	-28.284502370720002	"Mi*"
"PK 002-03  2"	"PN H  2-37"	271.12030833333336	-28.62626388888889	"PN"
"PK 002-03  1"	"ESO 456-47"	271.12416666666667	-28.35777777777778	"Em*"
"PK 358-03  6"	"PN ShWi    3"	270.82273742302	-29.84522173541	"PN?"
"PK 358-03  7"	"PN ShWi    4"	270.9119278686	-29.76282245974	"PN?"
"PK 001-03  6"	"PN ShWi    4"	270.9119278686	-29.76282245974	"PN?"
"PK 358-03  9"	"PN ShWi    6"	270.9923791666667	-29.44918055555556	"PN?"
"PK 001-03  8"	"PN ShWi    6"	270.9923791666667	-29.44918055555556	"PN?"
"PK 001-04  3"	"PN KFL    8"	271.77305045246	-29.608290737260003	"Sy*"
"PK 003-04"	"PN KFL   12"	272.6283625	-28.323030555555555	"PN"
"PK 358-03  8"	"PN ShWi    5"	270.9737132906499	-29.856146828900002	"Sy*"
"PK 001-03  7"	"PN ShWi    5"	270.9737132906499	-29.856146828900002	"Sy*"
"PK 000-04  2"	"PN M  3-23"	271.77566666666667	-30.571611111111114	"PN"
"PK 003-04  9"	"PN H  2-43"	273.19994300367	-28.33326158387	"PN"
"PK 003-04  7"	"EM* AS  283"	272.8962529052292	-28.376868305475558	"PN"
"PK 002-05"	"PN KFL   14"	273.2546083333333	-29.420997222222223	"PN"
"PK 003-04  5"	"NGC  6565"	272.96869093037	-28.178450344790004	"PN"
"PK 004-05  5"	"PN M  2-37"	274.6604208333333	-28.13376388888889	"PN"
"PK 004-05  4"	"PN K  2-9"	274.67083333333335	-28.156666666666666	"?"
"PK 004-05  3"	"PN Pe  1-12"	274.42657916666667	-28.28716666666667	"PN"
"PK 002-05  1"	"EM* AS  293"	273.6438396514392	-29.823292906709174	"Sy*"
"PK 003-06  1"	"PN M  2-36"	274.422625	-29.13886111111111	"PN"
"PK 001-06  2"	"PN SwSt    1"	274.05118087682	-30.868862938609997	"PN"
"PK 002-06  1"	"PN M  2-33"	273.77734763655	-30.259240336550004	"PN"
"PK 002-06  2"	"PN H  1-63"	274.0806004569	-30.126685535149996	"PN"
"PK 001-06  1"	"HD 319167"	273.85280352835	-30.53203817386	"Sy*"
"PK 002-07  1"	"PN M  2-41"	275.64374999999995	-30.725277777777777	"PN"
"PK 003-07"	"PN KFL   19"	275.78704166666665	-29.72365833333333	"PN"
"PK 005-08  1"	"PN Hf  2-2"	278.12875663253	-28.72229891842001	"PN"
"PK 004-11  2"	"WRAY 16-417"	281.06083310022996	-30.327052528200003	"PN"
"PK 014-25  1"	"PN HDW   12"	299.55451236540995	-26.47115863128	"PN"
"PK 355+11  1"	"EM* AS  210"	252.83501956015	-26.007450741789995	"Sy*"
"PK 358+09  1"	"PN Th  3-1"	256.43549999999993	-25.417147222222223	"PN"
"PK 358+07  1"	"PN M  3-36"	258.1631880863599	-25.72708399979	"PN"
"PK 357+07  1"	"PN M  4-3"	257.67408091351	-27.14557739964	"PN"
"PK 359+05  1"	"PN M  2-12"	261.0061463436	-25.98980091218	"PN"
"PK 359+04  1"	"PN Th  3-14"	261.43367822672	-26.963314976470006	"PN"
"PK 359+05  2"	"PN M  3-9"	261.43071669298	-26.19872429115	"PN"
"PK 358+05  2"	"PN M  3-40"	260.61787713114	-27.145102582	"PN"
"PK 358+05  1"	"PN M  3-39"	260.29705499999994	-27.19362688888889	"PN"
"PK 357+04"	"PK 357+04"	259.6023333333334	-26.371944444444445	"PN?"
"PK 359+06  1"	"PN M  3-37"	259.80577500000004	-25.288208333333337	"PN"
"PK 358+04  2"	"PN Th  3-15"	261.79417534424	-27.733004800929997	"PN"
"PK 000+04  1"	"PN H  2-11"	262.35817144938	-25.818668119379996	"PN"
"PK 000+03  1"	"PN M  4-5"	263.728	-26.599249999999998	"PN"
"PK 359+02  3"	"PN Th  3-33"	263.95051249999995	-27.722327777777778	"PN"
"PK 359+03  5"	"PN Al  2-E"	262.5601514991299	-27.505662527150005	"PN"
"PK 359+03  4"	"PN Al  2-E"	262.5601514991299	-27.505662527150005	"PN"
"PK 359+03  3"	"ESO 520-7"	263.0291666666667	-27.073333333333334	"?"
"PK 000+04  2"	"PN H  1-16"	262.3476201277062	-26.4349372196228	"PN"
"PK 359+02  6"	"PN Al  2-I"	263.5575791666667	-27.93359722222222	"PN"
"PK 000+02  1"	"PN Al  2-J"	263.89792916666664	-27.401802777777775	"PN"
"PK 000+04  3"	"PN K  5-1"	262.46817802264997	-26.18711442914	"PN"
"PK 359+03  2"	"PN Th  3-25"	262.69504166666667	-27.099444444444444	"PN"
"PK 359+03  1"	"PN Th  3-28"	262.73668669992	-26.986367559499996	"WR*"
"PK 001+01  1"	"PN K  1-4"	265.11466666666666	-27.017249999999997	"PN"
"PK 000+02  2"	"ESO 520-13"	264.8458333333333	-27.265	"?"
"PK 001+02  1"	"WRAY 17-94"	265.05350000000004	-26.739416666666667	"PN"
"PK 002+01  1"	"PN H  2-20"	266.415875	-25.66675	"PN"
"PK 001-00  1"	"HD 316285"	267.05848838298	-28.01475590822	"s*b"
"PK 002+02  2"	"Terz N 1580"	265.9143416666667	-25.611808333333336	"PN"
"PK 001-00  2"	"PN Bl  3-3"	267.3835625	-27.767038888888887	"*"
"PK 002-01  1"	"PN Pe  2-11"	269.6302916666666	-27.61827777777778	"PN"
"PK 003-01  1"	"Hen 2-325"	270.27625250539	-26.35724931193	"Em*"
"PK 002-02  3"	"PN Pe  2-12"	270.29277722079	-27.63881678275	"PN"
"PK 003-02"	"PN KFL    4"	270.71529166666676	-27.683222222222224	"PN"
"PK 005-02  1"	"PN M  3-24"	271.9746666666667	-25.40075	"PN"
"PK 005-03  1"	"PN H  1-58"	272.30767675228	-26.04134878659	"PN"
"PK 004-02  1"	"PN H  1-53"	271.4893194177116	-26.495042670839446	"PN"
"PK 003-04 10"	"ESO 456-64"	272.6379166666667	-27.84722222222222	"?"
"PK 003-04  1"	"EM* AS  281"	272.68276078854	-27.96391796868	"Sy*"
"PK 003-03  1"	"PN Sa  3-119"	271.62619591672	-27.73985851421	"LP*"
"PK 003-02  2"	"PN M  2-26"	270.79966666666667	-26.97533333333333	"PN"
"PK 003-02  1"	"PN M  1-35"	270.91375	-26.72608333333333	"PN"
"PK 003-02  3"	"IC 4673"	270.82691080221	-27.106309879119998	"PN"
"PK 003-03"	"PN KFL    7"	271.7081541666667	-27.104469444444447	"PN"
"PK 004-03 B"	"PN KFL   11"	272.5510166666667	-27.27638888888889	"PN"
"PK 004-03  1"	"PN M  2-29"	271.6704396715	-26.91565993565	"PN"
"PK 004-03 A"	"PN KFL   10"	272.0054666666667	-26.900422222222222	"PN"
"PK 005-03"	"PN KFL   13"	273.18783033324996	-25.74009623124	"PN"
"PK 005-04  1"	"PN H  2-44"	273.41854166666667	-26.14397222222222	"PN"
"PK 005-03  2"	"PN H  2-42"	273.0968958333333	-26.548338888888892	"PN"
"PK 004-04  1"	"PN H  1-60"	273.1050833333333	-27.486888888888892	"PN"
"PK 003-04  8"	"PN M  2-30"	273.1433333333333	-27.96958333333333	"PN"
"PK 003-04  3"	"PN H  1-59"	272.8719291666667	-27.771024999999998	"PN"
"PK 006-03  3"	"PN M  2-31"	273.31688392999	-25.501478033509997	"PN"
"PK 006-03"	"PN KFL   15"	273.58051666666665	-25.347561111111112	"PN"
"PK 003-04  4"	"PN H  2-41"	273.0990208333333	-27.870516666666667	"PN"
"PK 006-04  1"	"PN Pe  2-13"	274.55586261533	-25.63620569519	"PN"
"PK 005-05  2"	"V* V3929 Sgr"	275.24528063955	-26.80712050794	"Sy*"
"PK 005-05  1"	"PN M  2-38"	274.85495833333334	-26.588944444444444	"PN"
"PK 004-05  1"	"PN M  3-26"	274.04766666666666	-27.24952777777778	"PN"
"PK 004-04  2"	"PN M  1-44"	274.07225812673	-27.07514915844	"PN"
"PK 005-04"	"PN KFL   16"	274.2248640772	-26.390028379119997	"PN"
"PK 007-06  1"	"PN H  1-66"	276.2397458333333	-25.698822222222223	"PN"
"PK 005-06  1"	"NGC  6620"	275.7257583333334	-26.82144166666667	"PN"
"PK 008-07  2"	"NGC  6644"	278.144595	-25.128933	"PN"
"PK 007-06  2"	"PN Vy  2-1"	276.99844183439	-26.113351463689998	"PN"
"PK 006-08  1"	"PN Al    1"	278.73022232287	-27.105300518479996	"PN"
"PK 009-09  1"	"PN M  3-32"	281.1792916666667	-25.35966666666667	"PN"
"PK 009-10  1"	"PN M  3-33"	282.0505848474	-25.481228817320005	"PN"
"PK 011-14  1"	"PN HDW   10"	286.42674999999997	-25.395833333333332	"PN?"
"PK 017-21  1"	"PN A66   65"	296.64253829593	-23.136935023080003	"PN"
"PK 000+06  2"	"PN G000.3+06.9"	260.0915208333333	-24.864508333333333	"PN"
"PK 002+08  1"	"PN H  1-11"	260.32385969361997	-22.30986599954	"PN"
"PK 001+05  1"	"PN H  1-14"	262.00729832622994	-24.42314339769	"PN"
"PK 001+05  2"	"PN H  1-15"	262.15678598843994	-24.852005252499996	"PN"
"PK 002+05  1"	"NGC  6369"	262.33523604620996	-23.75965883868	"PN"
"PK 003+05  1"	"PN H  2-15"	263.6117375	-22.888808333333333	"PN"
"PK 002+04  1"	"PN Th  3-27"	263.9936125	-24.42476388888889	"PN"
"PK 001+04  1"	"V* V2116 Oph"	263.00897184809	-24.745591435860003	"Sy*"
"PK 003+03  3"	"ESO 520-12"	264.70642113247084	-23.901833353906113	"Sy*"
"PK 003+03  1"	"PN H  2-17"	265.03094102466	-24.428497793179996	"PN"
"PK 005+02  1"	"PN H  1-34"	267.03155000000004	-22.77981388888889	"PN"
"PK 004+03  1"	"PK 004+03  1"	265.40000000000003	-23.566666666666666	"PN"
"PK 004+01  1"	"PN H  2-24"	267.15225000000004	-24.276333333333334	"PN"
"PK 003+02  1"	"PN Hb    4"	265.47000086054993	-24.70231407311	"PN"
"PK 003+03  2"	"PN M  2-14"	265.48861595663	-24.187834187420002	"PN"
"PK 004+02  2"	"PN PBOZ   16"	266.8830416666667	-24.218625	"PN"
"PK 004+02  1"	"PN H  2-25"	267.25200416666667	-23.71516388888889	"PN"
"PK 006+01  1"	"PN HaTr    8"	268.98298025229	-22.983637963649997	"PN"
"PK 005-02  2"	"PN MaC  1-10"	272.3017128327842	-25.07622971555278	"PN"
"PK 006-02  1"	"PN M  1-41"	272.37541666666664	-24.20722222222222	"PN"
"PK 006-03  1"	"PN H  1-61"	273.141625	-24.83347222222222	"PN"
"PK 008-03  1"	"PN H  1-64"	274.59931463559	-23.415967533890004	"PN"
"PK 008-02  1"	"PN MaC  1-11"	273.71204166666666	-22.73213888888889	"PN"
"PK 007-04  1"	"PN H  1-65"	275.03686103834	-24.251463468190003	"PN"
"PK 007-03  2"	"PN Sa  3-128"	274.44845833333335	-24.04416666666667	"PN"
"PK 007-03  1"	"PN M  2-34"	274.31625	-23.981583333333333	"PN"
"PK 006-03  2"	"PN H  2-45"	273.6201833333334	-24.727319444444444	"PN"
"PK 008-04  1"	"PN M  2-39"	275.50484206061	-24.177754691600004	"PN"
"PK 009-04  1"	"PN H  1-67"	276.27073333333334	-22.58128888888889	"PN"
"PK 008-04  2"	"PN M  2-42"	275.63366666666667	-24.157694444444445	"PN"
"PK 009-05  1"	"NGC  6629"	276.42689240649	-23.202930996509995	"PN"
"PK 009-06  1"	"ESO 522-29"	277.2695833333334	-23.85888888888889	"G"
"PK 008-07  1"	"WRAY 16-413"	277.970141859	-24.77158090065	"PN"
"PK 010-06  1"	"IC 4732"	278.47764195053	-22.644828518120004	"PN"
"PK 010-06  2"	"PN Pe  1-13"	278.71487500000006	-22.721777777777774	"PN"
"PK 010-08  1"	"PN GJJC    1"	279.0950833333333	-23.92173888888889	"PN"
"PK 009-08  1"	"PN Y-C   47"	279.35770614312	-24.443581427970003	"PN?"
"PK 011-07  1"	"V* V348 Sgr"	280.08303767866994	-22.908141168810005	"pA*"
"PK 011-09  1"	"PN H  2-48"	281.64632601982	-23.44673929689	"PN"
"PK 012-09  1"	"PN M  1-62"	282.60852929173	-22.572974415349996	"PN"
"PK 011-11  1"	"EM* AS  327"	283.3194297357	-24.383000280869993	"Sy*"
"PK 019-23  1"	"PN A66   66"	299.38126193687	-21.61283597868	"PN"
"PK 000+17  1"	"PN PC   12"	250.97409965078	-18.95331979004	"PN"
"PK 359+15  1"	"PN A66   40"	252.1438125	-21.014075000000002	"PN"
"PK 000+12  1"	"IC 4634"	255.38992365620996	-21.82583764331	"PN"
"PK 003+07  1"	"PN H  2-8"	261.1906916666667	-21.559944444444447	"PN"
"PK 005+05  1"	"PN M  3-12"	264.0943083333333	-21.52006111111111	"PN"
"PK 005+06  1"	"PN M  3-11"	263.83929872907	-20.956508586570003	"PN"
"PK 004+06  2"	"PN H  1-24"	263.40659250332993	-21.773545781620005	"PN"
"PK 004+06  1"	"NAME Kepler's SN"	262.66878999999994	-21.487320000000004	"SNR"
"PK 007+06  2"	"PN M  1-24"	264.5482833333333	-19.627122222222223	"PN"
"PK 005+05  2"	"PN H  2-16"	264.98172916666664	-21.23703055555556	"PN"
"PK 005+04  1"	"PN H  1-27"	265.07477016230996	-22.32172560537	"PN"
"PK 004+04  1"	"PN M  1-25"	264.62631687549	-22.14414840807	"PN"
"PK 006+04  2"	"PN M  3-15"	266.38212362465	-20.9670816379	"PN"
"PK 007+04  1"	"PN Th  4-1"	266.58674339433003	-20.23007671743	"PN"
"PK 006+03  1"	"PN H  2-22"	266.8914222583629	-21.789782596155835	"PN"
"PK 006+02  1"	"PN Th  4-3"	267.1557916666667	-22.28021944444444	"PN"
"PK 005+04  2"	"PN M  3-13"	265.4025141913967	-22.217481327695	"PN"
"PK 006+03  2"	"PN M  1-28"	266.90958333333333	-22.105555555555558	"PN"
"PK 008+03  2"	"PN Th  4-4"	267.59925726325	-19.895327802440004	"Sy*"
"PK 008+03  1"	"NGC  6445"	267.3126176602546	-20.00948878890889	"PN"
"PK 007+01  2"	"Ve 3-61"	269.3166971407699	-21.691418794839997	"Sy*"
"PK 007+01  1"	"IC 4670"	268.77929450000005	-21.744455900000002	"PN"
"PK 007+02  1"	"PN Th  4-8"	268.17795076750997	-21.260008304059998	"PN?"
"PK 006+02  4"	"PN Pe  2-10"	268.4050833333333	-21.978277777777777	"PN"
"PK 006+02  3"	"PN Th  4-7"	268.0940375	-21.853730555555558	"PN"
"PK 006+02  5"	"PN M  1-31"	268.17268684334	-22.36587758444	"PN"
"PK 006+02  2"	"EM* AS  245"	267.75381370731	-22.32640591269	"Sy*"
"PK 008-01  1"	"PN M  1-40"	272.10828749999996	-22.281369444444444	"PN"
"PK 010+00  1"	"NGC  6537"	271.3046	-19.84302222222222	"PN"
"PK 010-01  1"	"NGC  6578"	274.06877984485584	-20.450761997778326	"PN"
"PK 009-02  1"	"Hen 2-374"	273.87944733034	-21.5896692442	"Sy*"
"PK 010-03  1"	"V* V3811 Sgr"	275.87084324611	-21.885971775350004	"LP*"
"PK 013-04  1"	"PN Pe  2-14"	277.4981041666667	-19.67715	"PN"
"PK 011-05  1"	"PN M  1-47"	277.29642500523	-21.781685725449996	"PN"
"PK 014-07  1"	"PN M  3-31"	281.00738591504	-19.914651084419997	"PN"
"PK 013-07  2"	"PN Y-C  2-26"	280.48541666666665	-20.53880555555556	"PN?"
"PK 012-07  1"	"EM* AS  316"	280.63667529222	-21.296294153080005	"Sy*"
"PK 013-07  1"	"PN PC   21"	281.39672916666666	-20.582866666666668	"PN"
"PK 013-10  1"	"PN Y-C  2-32"	283.87779405301	-21.82772538162	"PN"
"PK 015-08  1"	"ESO 592-1"	282.28422242672	-19.56822614906	"G"
"PK 016-10"	"V* V4368 Sgr"	283.66798774363	-19.69991426312	"Sy?"
"PK 019-19  1"	"PN K  2-7"	295.12121223078	-20.45163879355	"PN"
"PK 007+10  1"	"PN G007.9+10.1"	261.65869179957	-16.80833652435	"PN"
"PK 006+08  1"	"PN M  1-20"	262.24006875636	-19.26500936646	"PN"
"PK 006+07  1"	"Hen 2-247"	263.57174179978	-19.15633508688	"Sy*"
"PK 007+06  1"	"PN M  1-23"	264.3417083333333	-18.778277777777777	"PN"
"PK 007+07  1"	"PN M  1-22"	263.79266249999995	-18.572336111111113	"PN"
"PK 008+06  1"	"PN SaSt  2-15"	264.7390473849799	-18.293274449089996	"PN"
"PK 008+05  1"	"PN Th  4-2"	266.5408875	-18.658580555555552	"PN"
"PK 009+04  1"	"PN Th  4-5"	267.6182375	-19.052780555555554	"PN"
"PK 009+04  2"	"PN Th  4-6"	267.73849999999993	-18.780111111111108	"PN"
"PK 010+04  7"	"ATO J267.7129-17.7992"	267.71298819767	-17.79921875915	"LP*"
"PK 010+03  1"	"PN Th  4-10"	269.2774958333333	-18.11206388888889	"PN"
"PK 009+02  1"	"PN Th  4-9"	269.00251160401996	-19.490767195980002	"PN"
"PK 010+04  1"	"PN M  2-17"	268.02040000000005	-17.60145277777778	"PN"
"PK 011+02  1"	"PN Th  4-11"	270.03661444616	-17.6787040208	"PN"
"PK 011-00  1"	"PN M  1-43"	272.95379166666663	-18.772555555555552	"PN"
"PK 011-00  2"	"NGC  6567"	273.43818193473	-19.076131010319997	"PN"
"PK 012-02  1"	"PN M  1-45"	275.78326342221	-19.284812048479996	"PN"
"PK 015-03  1"	"PN A66   44"	277.54684166666664	-16.75731111111111	"PN"
"PK 014-04  1"	"PN M  1-50"	278.33700000000005	-18.27697222222222	"PN"
"PK 013-04  2"	"PN V-V  3-4"	277.6420300182917	-19.246017258669166	"PN"
"PK 013-03  1"	"PN M  1-48"	277.3752307582299	-19.09554269745	"PN"
"PK 013-02  1"	"PN SaWe    3"	276.5181721863	-18.20863148947	"PN"
"PK 014-03  1"	"PN SaSt  3-166"	277.29694632571	-17.45361726604	"PN"
"PK 016-04  1"	"PN M  1-54"	279.03482083333336	-16.999172222222224	"PN"
"PK 014-05  1"	"PN V-V  3-5"	279.13435673678	-19.32474218273	"PN"
"PK 015-04  1"	"PN M  1-53"	278.95111249999997	-17.602419444444447	"PN"
"PK 016-04  2"	"PN M  1-56"	279.44279166666666	-17.096333333333334	"PN"
"PK 014-05  2"	"PN V-V    3"	279.29629166666666	-19.039416666666668	"PN"
"PK 017-10  1"	"PN A66   51"	285.25580079711995	-18.204256015339997	"PN"
"PK 019-13  1"	"PN DeHt    3"	289.26736250000005	-18.02698333333333	"PN"
"PK 009+10  1"	"PN A66   41"	262.25844119045996	-15.217911698599998	"PN"
"PK 011+07  1"	"PN Sa  2-237"	266.17617500000006	-15.753180555555556	"PN"
"PK 011+06  1"	"PN M  2-15"	266.7268708333333	-16.290222222222226	"PN"
"PK 010+07  1"	"PN Sa  2-230"	265.5083625	-15.935405555555555	"PN"
"PK 011+05  1"	"NGC  6439"	267.08258333333333	-16.479005555555553	"PN"
"PK 013+04  1"	"PN M  1-33"	269.745055	-15.537442800000003	"PN"
"PK 013+05  2"	"PN MaC  1-9"	268.96951830079996	-14.113645126130002	"Sy*"
"PK 013+05  1"	"PN Sa  3-96"	268.937721	-15.061894999999998	"PN"
"PK 011+04  1"	"PN M  1-32"	269.0837916666667	-16.48461111111111	"PN"
"PK 016-02  1"	"PN Sa  3-134"	277.33258333333333	-15.12775	"PN"
"PK 016-01  1"	"PN M  1-46"	276.98465643093994	-15.548453899239998	"PN"
"PK 017-02  1"	"PN M  1-52"	278.49375	-14.874055555555556	"PN"
"PK 017-04  1"	"PN M  3-30"	280.31224166666664	-15.562105555555556	"PN"
"PK 019-05  1"	"PN M  1-61"	281.47966666666673	-14.460527777777777	"PN"
"PK 019-08  1"	"PN MaC  1-15"	284.30802818248	-15.487018391989997	"PN"
"PK 025-17  1"	"NGC  6818"	295.9907103	-14.153713700000003	"PN"
"PK 009+14  1"	"NGC  6309"	258.5179477501499	-12.91052590885	"PN"
"PK 011+11  1"	"PN M  2-13"	262.1424682099331	-13.4390952475535	"PN"
"PK 014+06  1"	"PN K  2-5"	268.6090791666666	-12.809986111111112	"PN"
"PK 015+03  1"	"PN M  1-39"	271.87799999999993	-13.480166666666666	"PN"
"PK 020-00  1"	"PN A66   45"	277.5642583333333	-11.615952777777776	"PN"
"PK 018-02  1"	"PN M  3-54"	278.26560416666666	-13.738874999999998	"PN"
"PK 018-01  1"	"PN M  1-49"	277.55518550449	-13.899087594439997	"PN"
"PK 019-02  1"	"PN M  4-10"	278.5577083333333	-13.20686111111111	"PN"
"PK 022-03  1"	"PN VV  201"	280.73753147151376	-11.114805070108886	"PN"
"PK 021-03  1"	"PN G021.2-03.9"	281.02597083333336	-12.215874999999999	"PN"
"PK 020-03  1"	"PN MaC  1-14"	280.30450127812	-13.195308238100003	"Em*"
"PK 019-04  1"	"PN M  1-60"	280.90872081192	-13.74702239854	"PN"
"PK 021-05  1"	"PN M  1-63"	282.8790083333334	-13.176827777777778	"PN"
"PK 020-05  1"	"PN Sa  1-8"	282.68476220114	-13.51732371778	"PN"
"PK 023-07  1"	"PN MaC  1-16"	285.34068749999994	-11.972219444444445	"PN"
"PK 026-11  1"	"EM* AS  350"	289.58145	-11.104505555555557	"PN"
"PK 025-11  1"	"PN A66   60"	289.82412779929996	-12.243369065190002	"PN"
"PK 010+18  1"	"PN K  2-8"	256.37988149554997	-10.096926247350002	"*"
"PK 010+18  2"	"PN M  2-9"	256.4081729999999	-10.142363	"PN"
"PK 011+18  1"	"DHW 1-2"	256.72931295781	-9.78307872316	"PN"
"PK 011+17  1"	"DHW 1-2"	256.72931295781	-9.78307872316	"PN"
"PK 018+04  1"	"PN G018.9+04.1"	272.61033333333336	-10.484194444444443	"PN"
"PK 019+05  1"	"IRAS 18042-0855"	271.7491767135829	-8.9258258459575	"PN"
"PK 018+03  1"	"PN M  4-8"	273.04002340254	-10.71620988639	"PN"
"PK 019+03  1"	"PN M  3-25"	273.820724	-10.169267	"PN"
"PK 021+02  1"	"PN MaC  1-12"	275.3379523268885	-8.5284825693859	"PN"
"PK 019+00  1"	"PN M  3-53"	276.0330125	-11.11176388888889	"PN"
"PK 022+01  1"	"PN G022.5+01.0"	277.1468416666666	-8.723005555555554	"PN"
"PK 021-00  2"	"PN M  3-55"	278.31155416666667	-10.255402777777778	"PN"
"PK 021-00  1"	"PN M  3-28"	278.17203333333333	-10.097230555555557	"PN"
"PK 021-01  1"	"PN M  1-51"	278.37104166666666	-11.124027777777778	"PN"
"PK 023-02  1"	"PN M  1-59"	280.83412999999996	-9.0802853	"PN"
"PK 023-01  1"	"PN K  3-9"	280.1007655206299	-8.72953386126	"Sy*"
"PK 022-02  1"	"PN M  1-57"	280.08440068333	-10.663115817100001	"PN"
"PK 023-01  2"	"PN K  3-11"	280.2804625	-8.933047222222223	"PN"
"PK 024-02  1"	"PN M  2-46"	281.64423883931704	-8.467219434377776	"PN"
"PK 025-04  2"	"IC 1295"	283.65478433595	-8.82706110929	"PN"
"PK 025-04  1"	"PN K  4-8"	283.5834157442499	-8.79256510968	"PN"
"PK 024-03  1"	"PN Pe  1-17"	281.95332916666666	-9.151925	"PN"
"PK 024-05  1"	"PN M  4-11"	283.57362916666665	-10.087358333333334	"PN"
"PK 027-09  1"	"IC 4846"	289.1176110404	-9.043521430720002	"PN"
"PK 028-09  3"	"[ALS88] 1"	289.0669996848654	-8.296083104990833	"Sy*"
"PK 038-25  1"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"
"PK 016+13  1"	"PN A66   42"	262.87111450628	-8.319421008700001	"PN"
"PK 024+03  1"	"PN M  2-40"	275.34940797475997	-6.03215745102	"PN"
"PK 023+04  1"	"PN MA    3"	274.45584584823996	-6.80596531072	"PN"
"PK 022+04  1"	"PN G022.5+04.8"	273.80567624469995	-6.95347458315	"PN"
"PK 023+01  1"	"PN MA   13"	277.6266418309	-7.460605114010002	"PN"
"PK 025-00  1"	"PN Pe  1-14"	280.53351250000003	-6.6820305555555555	"PN"
"PK 026-02  1"	"PN Pe  1-16"	281.8843791666667	-6.900977777777778	"PN"
"PK 026-01  2"	"PN Pe  2-15"	281.3647583333334	-6.949286111111111	"PN"
"PK 026-01  1"	"PN K  4-5"	281.4027291666667	-6.311133333333333	"PN"
"PK 025-02  1"	"PN Pe  1-15"	281.60146454795995	-7.24307626553	"PN"
"PK 027-02  1"	"PN Pe  1-18"	282.193486	-5.935266	"PN"
"PK 027-03  1"	"PN A66   49"	283.36788333333334	-6.479675	"PN"
"PK 026-02  3"	"PN Pe  1-19"	282.43601249999995	-7.026397222222222	"PN"
"PK 026-02  2"	"EM* AS  323"	282.1486510444	-6.68623405458	"Sy*"
"PK 027-03  2"	"PN Vy  1-4"	283.50788803036	-6.43895266902	"PN"
"PK 028-03  1"	"PN Pe  1-21"	284.45684166666666	-5.461036111111111	"PN"
"PK 028-04  1"	"PN Pe  1-20"	284.3222958333333	-5.997719444444445	"PN"
"PK 029-05  1"	"NGC  6751"	286.48140990643	-5.9923024615400005	"PN"
"PK 030-07  1"	"PN MaC  1-17"	288.23862221345	-5.35569737187	"Sy*"
"PK 031-10  1"	"PN M  3-34"	291.75790893752	-6.58464989681	"PN"
"PK 018+20  1"	"PN Na    1"	258.21616779929997	-3.2666192902799995	"PN"
"PK 024+05  1"	"PN M  4-9"	273.57670833333333	-4.989472222222222	"PN"
"PK 026+01  1"	"EM* AS  310"	278.33830848512	-4.96832682161	"Ae*"
"PK 029+00  1"	"PN A66   48"	280.69550279009	-3.2214709643299995	"PN"
"PK 028+01  1"	"PN M  2-44"	279.40398414453	-3.09917433553	"PN"
"PK 027+00  1"	"PN M  2-45"	279.8410243931054	-4.330837740389722	"PN"
"PK 029-02  1"	"PN Pe  2-16"	283.5418022238	-4.647749319390001	"Sy*"
"PK 028-02  1"	"THA 14-39"	282.53761334701	-5.251148473910001	"Em*"
