007+06.2   M 1-24          17 35 14.1   -19 35 56.    1950   70.002.006          17 38 11.57 -19 37 37.7
007+06.2   M 1-24          17 38 11.60  -19 37 38.3   2000   70.002.006 rad      17 38 11.60 -19 37 38.3
007+06.2   M 1-24          17 35 14.1   -19 35 56.    1950   IRAS17352-1935      17 38 11.57 -19 37 37.7
359+01.5   JaSt 8          17 35 17.39  -28 50 20.4   1950   Ja,St (1997)        17 38 27.80 -28 52 01.4
004+04.1   M 1-25          17 35 30.    -22 06 59.    1950   CGPN/Mi 59          17 38 30.82 -22 08 39.4
004+04.1   M 1-25          17 35 28.7   -22 06 54.    1950   CGPN/Fc 62          17 38 29.52 -22 08 34.5
004+04.1   M 1-25          17 35 29.5   -22 06 58.    1950   CGPN/Koal 65        17 38 30.32 -22 08 38.4
004+04.1   M 1-25          17 35 30.2   -22 07 05.    1950   09.133.025          17 38 31.02 -22 08 45.4
004+04.1   M 1-25          17 35 29.49  -22 06 57.9   1950   37.134.035          17 38 30.31 -22 08 38.3
004+04.1   M 1-25          17 35 29.50  -22 06 58.4   1950   52.002.003          17 38 30.32 -22 08 38.8
004+04.1   M 1-25          17 35 29.6   -22 06 58.    1950   70.002.006          17 38 30.42 -22 08 38.4
004+04.1   M 1-25          17 38 30.34  -22 08 39.3   2000   70.002.006 rad      17 38 30.34 -22 08 39.3
004+04.1   M 1-25          17 35 30.0   -22 06 59.    1950   IRAS17355-2206      17 38 30.82 -22 08 39.4
359+01.1   Th 3-35         17 35 32.01  -28 41 05.8   1950   25.135.020          17 38 42.19 -28 42 45.7
359+01.1   Th 3-35         17 35 32.01  -28 41 04.5   1950   55.002.049          17 38 42.19 -28 42 44.4
359+01.1   Th 3-35         17 35 32.07  -28 41 05.7   1950   61.134.050          17 38 42.25 -28 42 45.6
359+01.1   Th 3-35         17 35 32.2   -28 41 08.    1950   70.002.006          17 38 42.38 -28 42 47.9
359+01.1   Th 3-35         17 38 42.50  -28 42 43.1   2000   70.002.006 rad      17 38 42.50 -28 42 43.1
359+01.6   JaSt 9          17 35 34.86  -29 07 19.6   1950   Ja,St (1997)        17 38 45.71 -29 08 59.3
354-01.1 * K 6-5           17 35 34.9   -34 26 00.    1950   61.134.050          17 38 54.29 -34 27 39.4
354-01.1 * K 6-5           17 35 35.0   -34 26 00.    1950   Ko,Ku (1999)        17 38 54.39 -34 27 39.4
346-06.1   Fg 2            17 35 41.4   -44 07 59.    1950   08.114.108          17 39 19.73 -44 09 37.2
346-06.1   Fg 2            17 35 41.4   -44 08 01.    1950   IRAS17356-4408      17 39 19.74 -44 09 39.2
359+01.3 * 19W32           17 35 52.34  -28 54 57.3   1950   25.135.020        * 17 39 02.88 -28 56 35.7
359+01.3 * 19W32           17 35 52.36  -28 54 59.3   1950   27.135.041          17 39 02.90 -28 56 37.7
359+01.3 * 19W32           17 35 52.36  -28 54 57.0   1950   32.135.037          17 39 02.90 -28 56 35.4
359+01.3 * 19W32           17 35 52.3   -28 54 56.7   1950   52.134.002          17 39 02.84 -28 56 35.1
359+01.3 * 19W32           17 35 52.43  -28 54 57.2   1950   61.134.050          17 39 02.97 -28 56 35.6
359+01.3 * 19W32           17 35 52.4   -28 54 57.    1950   70.002.006          17 39 02.94 -28 56 35.4
359+01.3 * 19W32           17 39 02.88  -28 56 32.7   2000   70.002.006 rad      17 39 02.88 -28 56 32.7
359+01.3 * 19W32           17 35 52.6   -28 54 58.    1950   Ko,Ku (1999)        17 39 03.14 -28 56 36.4
353-02.2   K 5-8           17 35 55.39  -35 45 22.0   1950   61.134.050          17 39 17.08 -35 46 59.8
353-02.2   K 5-8           17 35 55.6   -35 45 23.    1950   Ko,Ku (1999)        17 39 17.29 -35 47 00.8
008+06.1   He 2-260        17 36 01.5   -18 15 57.    1950   30.135.052          17 38 57.25 -18 17 35.3
008+06.1   He 2-260        17 36 01.63  -18 15 57.5   1950   52.002.003          17 38 57.38 -18 17 35.8
008+06.1   He 2-260        17 36 01.7   -18 15 57.    1950   70.002.006          17 38 57.45 -18 17 35.3
008+06.1   He 2-260        17 38 57.25  -18 17 37.3   2000   70.002.006 rad      17 38 57.25 -18 17 37.3
008+06.1   He 2-260        17 36 01.5   -18 15 58.    1950   IRAS17360-1815      17 38 57.25 -18 17 36.3
036+21.1 * Y-C 44          17 36 07.20  +12 42 37.7   1950   40.134.038          17 38 26.00 +12 40 58.5
036+21.1 * Y-C 44          17 36 07.4   +12 42 38.    1950   Ko,Ku (1999)        17 38 26.20 +12 40 58.9
359+01.4 * K 6-6           17 36 08.82  -28 13 31.4   1950   61.134.050          17 39 18.32 -28 15 08.7
359+01.4 * K 6-6           17 36 09.0   -28 13 32.    1950   Ko,Ku (1999)        17 39 18.50 -28 15 09.3
358+00.1   JaSt 16         17 36 11.07  -29 40 09.1   1950   Ja,St (1997)        17 39 22.76 -29 41 46.1
358+00.1   JaSt 16         17 36 11.1   -29 40 10.    1950   Ko,Ku (1999)        17 39 22.79 -29 41 47.0
000+01.1   K 6-7           17 36 23.0   -27 26 12.    1950   61.134.050          17 39 31.33 -27 27 48.3
000+01.1   K 6-7           17 36 23.1   -27 26 13.    1950   Ko,Ku (1999)        17 39 31.43 -27 27 49.3
347-06.1   SB 31           17 40 03.5   -42 24 02.6   2000   71.134.030          17 40 03.5  -42 24 02.6
347-06.1   SB 31           17 36 29.1   -42 22 31.    1950   Ko,Ku (1999)        17 40 03.60 -42 24 05.9
347-06.1   SB 31           17 36 28.1   -42 22 32.    1950   IRAS17364-4222      17 40 02.60 -42 24 07.0
000+01.2   K 6-8           17 36 30.5   -27 45 47.    1950   61.134.050          17 39 39.32 -27 47 22.7
000+01.2   K 6-8           17 36 30.7   -27 45 47.    1950   Ko,Ku (1999)        17 39 39.52 -27 47 22.7
355-01.2 * K 6-9           17 36 42.45  -33 33 57.4   1950   54.134.034          17 40 00.40 -33 35 31.9
355-01.2 * K 6-9           17 36 42.5   -33 33 58.    1950   61.134.050          17 40 00.45 -33 35 32.5
355-01.2 * K 6-9           17 36 42.3   -33 34 01.    1950   IRAS17367-3334      17 40 00.25 -33 35 35.5
005+05.2   H 2-16          17 36 55.3   -21 12 32.    1950   CGPN/Koal 65        17 39 54.91 -21 14 06.2
005+05.2   H 2-16          17 36 55.0   -21 12 32.    1950   18.133.025          17 39 54.61 -21 14 06.3
005+05.2   H 2-16          17 36 55.8   -21 12 38.    1950   50.134.178          17 39 55.42 -21 14 12.2
005+05.2   H 2-16          17 36 56.1   -21 12 37.    1950   70.002.006          17 39 55.72 -21 14 11.2
005+05.2   H 2-16          17 39 55.67  -21 14 13.8   2000   70.002.006 rad      17 39 55.67 -21 14 13.8
005+05.2   H 2-16          17 36 54.4   -21 12 40.    1950   IRAS17369-2112      17 39 54.02 -21 14 14.3
003+03.1 * H 2-17          17 37 03.4   -24 24 13.    1950   CGPN/Fc 62          17 40 07.38 -24 25 46.5
003+03.1 * H 2-17          17 37 03.5   -24 24 11.    1950   CGPN/Koal 65        17 40 07.48 -24 25 44.5
003+03.1 * H 2-17          17 37 03.4   -24 24 07.    1950   10.114.152          17 40 07.38 -24 25 40.5
003+03.1 * H 2-17          17 37 03.0   -24 24 11.    1950   18.133.025          17 40 06.98 -24 25 44.5
003+03.1 * H 2-17          17 37 03.5   -24 24 09.    1950   46.134.040          17 40 07.48 -24 25 42.5
003+03.1 * H 2-17          17 37 03.4   -24 24 08.    1950   50.134.178          17 40 07.38 -24 25 41.5
003+03.1 * H 2-17          17 37 03.52  -24 24 08.7   1950   61.134.050          17 40 07.50 -24 25 42.2
003+03.1 * H 2-17          17 37 03.6   -24 24 08.    1950   70.002.006          17 40 07.58 -24 25 41.5
003+03.1 * H 2-17          17 40 07.56  -24 25 41.9   2000   70.002.006 rad      17 40 07.56 -24 25 41.9
003+03.1 * H 2-17          17 37 02.9   -24 24 10.    1950   IRAS17370-2424      17 40 06.88 -24 25 43.5
001+02.1   He 2-262        17 37 05.0   -26 42 44.    1950   CGPN/Koal 65      * 17 40 12.28 -26 44 17.3
001+02.1   He 2-262        17 37 05.6   -26 42 48.    1950   46.134.040          17 40 12.88 -26 44 21.2
001+02.1   He 2-262        17 37 05.6   -26 42 48.    1950   50.134.178          17 40 12.88 -26 44 21.2
001+02.1   He 2-262        17 37 05.59  -26 42 48.5   1950   61.134.050          17 40 12.87 -26 44 21.7
001+02.1   He 2-262        17 37 05.7   -26 42 49.    1950   70.002.006          17 40 12.98 -26 44 22.2
001+02.1   He 2-262        17 40 12.92  -26 44 22.2   2000   70.002.006 rad      17 40 12.92 -26 44 22.2
355-01.1 * IRAS17372-3328  17 37 12.7   -33 28 27.3   1950   52.134.002          17 40 30.50 -33 29 59.6
355-01.1 * IRAS17372-3328  17 37 12.75  -33 28 23.7   1950   61.134.050          17 40 30.55 -33 29 56.0
355-01.1 * IRAS17372-3328  17 40 30.6   -33 29 57.    2000   72.002.012          17 40 30.6  -33 29 57.
355-01.1 * IRAS17372-3328  17 37 12.62  -33 28 27.0   1950   72.002.012 rad      17 40 30.42 -33 29 59.4
355-01.1 * IRAS17372-3328  17 37 12.9   -33 28 25.    1950   Ko,Ku (1999)        17 40 30.70 -33 29 57.3
355-01.1 * IRAS17372-3328  17 37 12.7   -33 28 28.    1950   IRAS17372-3328      17 40 30.50 -33 30 00.3
005+04.1   H 1-27          17 37 16.3   -22 17 47.    1950   CGPN/Fc 62        * 17 40 17.38 -22 19 19.7
005+04.1   H 1-27          17 37 16.9   -22 17 45.    1950   CGPN/Koal 65        17 40 17.98 -22 19 17.6
005+04.1   H 1-27          17 37 17.0   -22 17 45.    1950   18.133.025          17 40 18.08 -22 19 17.6
005+04.1   H 1-27          17 37 16.9   -22 17 45.    1950   50.134.178          17 40 17.98 -22 19 17.6
005+04.1   H 1-27          17 37 16.85  -22 17 47.6   1950   54.134.034          17 40 17.93 -22 19 20.2
005+04.1   H 1-27          17 37 16.9   -22 17 45.    1950   70.002.006          17 40 17.98 -22 19 17.6
005+04.1   H 1-27          17 40 17.80  -22 19 20.0   2000   70.002.006 rad      17 40 17.80 -22 19 20.0
344-08.1 * PC 18           17 37 19.7   -47 01 50.    1950   Wr (1966)           17 41 04.96 -47 03 20.9
344-08.1 * PC 18           17 37 19.7   -47 01 50.    1950   10.114.152          17 41 04.96 -47 03 20.9
344-08.1 * PC 18           17 37 19.9   -47 01 57.    1950   Ko,Ku (1999)        17 41 05.16 -47 03 27.8
344-08.1 * PC 18           17 37 19.77  -47 01 56.4   1950   GSC 8347-01978      17 41 05.03 -47 03 27.3
001+01.1   K 1-4           17 37 20.4   -26 59 15.    1950   CGPN/Koal 65        17 40 28.09 -27 00 47.1
001+01.1   K 1-4           17 37 19.5   -26 59 26.    1950   50.134.178          17 40 27.19 -27 00 58.2
001+01.1   K 1-4           17 37 19.8   -26 59 29.    1950   61.134.050          17 40 27.49 -27 01 01.2
001+01.1   K 1-4           17 37 19.1   -26 59 31.    1950   70.002.006          17 40 26.79 -27 01 03.2
001+01.1   K 1-4           17 40 27.37  -27 01 00.6   2000   70.002.006 rad      17 40 27.37 -27 01 00.6
353-02.1 * IRAS17373-3542  17 37 23.9   -35 42 27.6   1950   52.134.002        * 17 40 45.54 -35 43 59.0
353-02.1 * IRAS17373-3542  17 37 24.1   -35 42 28.    1950   Ko,Ku (1999)        17 40 45.74 -35 43 59.4
353-02.1 * IRAS17373-3542  17 37 23.9   -35 42 28.    1950   IRAS17373-3542      17 40 45.54 -35 43 59.4
001+02.2   K 5-10          17 38 18.2   -26 02 25.    1950   61.134.050          17 41 24.52 -26 03 53.0
001+02.2   K 5-10          17 38 18.4   -26 02 27.    1950   Ko,Ku (1999)        17 41 24.72 -26 03 55.0
005+04.2   M 3-13          17 38 36.    -22 11 42.    1950   CGPN/Mi 59          17 41 36.96 -22 13 08.9
005+04.2   M 3-13          17 38 35.1   -22 11 30.    1950   CGPN/Fc 62          17 41 36.05 -22 12 57.0
005+04.2   M 3-13          17 38 35.7   -22 11 36.    1950   CGPN/Koal 65        17 41 36.66 -22 13 02.9
005+04.2   M 3-13          17 38 35.8   -22 11 36.    1950   10.114.152          17 41 36.76 -22 13 02.9
005+04.2   M 3-13          17 38 35.6   -22 11 36.    1950   70.002.006          17 41 36.56 -22 13 02.9
005+04.2   M 3-13          17 38 35.8   -22 11 36.    1950   IRAS17385-2211      17 41 36.76 -22 13 02.9
003+02.1   Hb 4            17 38 48.4   -24 40 42.    1950   CGPN/Koal 65        17 41 52.79 -24 42 07.9
003+02.1   Hb 4            17 38 48.4   -24 40 34.    1950   09.133.025          17 41 52.79 -24 41 59.9
003+02.1   Hb 4            17 38 48.40  -24 40 42.1   1950   37.134.035          17 41 52.79 -24 42 08.0
003+02.1   Hb 4            17 38 48.4   -24 40 41.    1950   46.134.040          17 41 52.79 -24 42 06.9
003+02.1   Hb 4            17 38 48.4   -24 40 42.    1950   50.134.178          17 41 52.79 -24 42 07.9
003+02.1   Hb 4            17 38 48.40  -24 40 42.1   1950   52.002.003          17 41 52.79 -24 42 08.0
003+02.1   Hb 4            17 38 48.46  -24 40 42.1   1950   61.134.050          17 41 52.85 -24 42 08.0
003+02.1   Hb 4            17 38 48.5   -24 40 42.    1950   70.002.006          17 41 52.89 -24 42 07.9
003+02.1   Hb 4            17 41 52.79  -24 42 09.3   2000   70.002.006 rad      17 41 52.79 -24 42 09.3
003+02.1   Hb 4            17 38 49.0   -24 40 44.    1950   IRAS17388-2440      17 41 53.39 -24 42 09.8
003+03.2   M 2-14          17 38 54.    -24 09 51.    1950   CGPN/Mi 59          17 41 57.67 -24 11 16.5
003+03.2   M 2-14          17 38 53.3   -24 10 10.    1950   CGPN/Fc 62          17 41 56.98 -24 11 35.5
003+03.2   M 2-14          17 38 53.6   -24 09 51.    1950   CGPN/Koal 65        17 41 57.27 -24 11 16.5
003+03.2   M 2-14          17 38 53.6   -24 09 50.    1950   46.134.040          17 41 57.27 -24 11 15.5
003+03.2   M 2-14          17 38 53.63  -24 09 50.1   1950   61.134.050          17 41 57.30 -24 11 15.6
003+03.2   M 2-14          17 38 53.6   -24 09 50.    1950   70.002.006          17 41 57.27 -24 11 15.5
003+03.2   M 2-14          17 41 57.25  -24 11 18.5   2000   70.002.006 rad      17 41 57.25 -24 11 18.5
003+03.2   M 2-14          17 38 54.2   -24 09 54.    1950   IRAS17389-2409      17 41 57.87 -24 11 19.5
010+07.1   Sa 2-230        17 39 08.40  -15 54 39.0   1950   54.134.034          17 42 01.18 -15 56 03.8
010+07.1   Sa 2-230        17 39 09.2   -15 54 41.    1950   70.002.006          17 42 01.98 -15 56 05.8
010+07.1   Sa 2-230        17 42 01.58  -15 55 56.2   2000   70.002.006 rad      17 42 01.58 -15 55 56.2
010+07.1   Sa 2-230        17 39 09.4   -15 54 44.    1950   Ko,Ku (1999)        17 42 02.18 -15 56 08.7
010+07.1   Sa 2-230        17 39 09.0   -15 54 46.    1950   IRAS17391-1554      17 42 01.78 -15 56 10.8
027+16.1 * DeHt 2          17 39 10.5   +03 08 27.    1950   27.135.032          17 41 40.64 +03 07 01.5
027+16.1 * DeHt 2          17 39 10.9   +03 08 22.    1950   70.002.006          17 41 41.04 +03 06 56.6
000+01.3   JaSt 34         17 39 16.20  -27 54 12.7   1950   Ja,St (1997)        17 42 25.26 -27 55 36.4
000+01.3   JaSt 34         17 39 16.3   -27 54 14.    1950   Ko,Ku (1999)        17 42 25.36 -27 55 37.7
000+01.4   JaSt 36         17 39 23.96  -27 31 52.1   1950   Ja,St (1997)        17 42 32.47 -27 33 15.2
000+01.4   JaSt 36         17 39 24.3   -27 31 46.    1950   Ko,Ku (1999)        17 42 32.81 -27 33 09.1
002+02.1   Ta 5            17 42 30.1   -25 45 29.    2000   56.134.011          17 42 30.1  -25 45 29.
002+02.1   Ta 5            17 39 24.22  -25 44 03.7   1950   61.134.050          17 42 30.12 -25 45 26.9
002+02.1   Ta 5            17 39 24.2   -25 44 04.    1950   70.002.006          17 42 30.10 -25 45 27.2
002+02.1   Ta 5            17 42 30.20  -25 45 23.9   2000   70.002.006 rad      17 42 30.20 -25 45 23.9
350-05.1   H 1-28          17 39 25.3   -39 35 02.    1950   CGPN/Koal 65        17 42 54.17 -39 36 24.3
350-05.1   H 1-28          17 39 25.2   -39 35 02.    1950   70.002.006          17 42 54.07 -39 36 24.3
350-05.1   H 1-28          17 42 54.14  -39 36 21.8   2000   70.002.006 rad      17 42 54.14 -39 36 21.8
350-05.1   H 1-28          17 39 26.0   -39 35 01.    1950   IRAS17394-3935      17 42 54.87 -39 36 23.3
353-03.1 * IRAS17393-3612  17 39 28.0   -36 12 12.8   1950   52.134.002        * 17 42 50.55 -36 13 35.2
353-03.1 * IRAS17393-3612  17 39 28.03  -36 12 12.9   1950   61.134.050          17 42 50.58 -36 13 35.2
353-03.1 * IRAS17393-3612  17 39 28.2   -36 12 15.    1950   Ko,Ku (1999)        17 42 50.75 -36 13 37.3
353-03.1 * IRAS17393-3612  17 39 23.5   -36 12 06.    1950   IRAS17393-3612      17 42 46.05 -36 13 28.7
017+11.1   IRAS17395-0841  17 39 30.5   -08 41 57.    1950   19.114.052        * 17 42 14.48 -08 43 20.5
017+11.1   IRAS17395-0841  17 42 14.4   -08 43 19.    2000   72.002.012          17 42 14.4  -08 43 19.
017+11.1   IRAS17395-0841  17 39 30.51  -08 41 54.8   1950   72.002.012 rad      17 42 14.49 -08 43 18.3
017+11.1   IRAS17395-0841  17 39 30.6   -08 41 57.    1950   Ko,Ku (1999)        17 42 14.58 -08 43 20.5
017+11.1   IRAS17395-0841  17 39 30.1   -08 41 58.    1950   IRAS17395-0841      17 42 14.08 -08 43 21.6
001+01.3   JaSt 39         17 39 41.80  -27 19 57.8   1950   Ja,St (1997)        17 42 50.02 -27 21 19.7
001+01.3   JaSt 39         17 39 41.8   -27 19 59.    1950   Ko,Ku (1999)        17 42 50.02 -27 21 20.9
001+01.2   K 6-10          17 40 09.7   -26 42 58.    1950   61.134.050          17 43 17.02 -26 44 17.9
001+01.2   K 6-10          17 40 09.9   -26 43 00.    1950   Ko,Ku (1999)        17 43 17.22 -26 44 19.8
000+01.5   JaSt 41         17 40 15.00  -27 32 46.6   1950   Ja,St (1997)      * 17 43 23.54 -27 34 06.0
000+01.5   JaSt 41         17 40 15.2   -27 32 46.    1950   Ko,Ku (1999)        17 43 23.74 -27 34 05.4
001+01.4   JaSt 43         17 40 23.09  -26 46 13.5   1950   Ja,St (1997)      * 17 43 30.49 -26 47 32.4
001+01.4   JaSt 43         17 40 23.2   -26 46 15.    1950   Ko,Ku (1999)        17 43 30.61 -26 47 33.9
006+04.1   H 2-18          17 40 28.9   -21 08 33.    1950   CGPN/Koal 65        17 43 28.46 -21 09 51.7
006+04.1   H 2-18          17 40 29.28  -21 08 33.8   1950   34.134.032          17 43 28.84 -21 09 52.5
006+04.1   H 2-18          17 40 29.2   -21 08 33.    1950   70.002.006          17 43 28.76 -21 09 51.7
006+04.1   H 2-18          17 43 28.88  -21 09 52.0   2000   70.002.006 rad      17 43 28.88 -21 09 52.0
045+24.1   K 1-14          17 40 29.0   +21 28 20.    1950   02.133.027          17 42 36.60 +21 26 59.5
045+24.1   K 1-14          17 40 28.9   +21 28 17.    1950   09.133.025          17 42 36.50 +21 26 56.4
045+24.1   K 1-14          17 40 29.5   +21 28 11.    1950   34.134.010          17 42 37.10 +21 26 50.5
045+24.1   K 1-14          17 40 29.0   +21 28 22.    1950   70.002.006          17 42 36.60 +21 27 01.5
045+24.1   K 1-14          17 42 37.10  +21 27 04.0   2000   70.002.006 rad      17 42 37.10 +21 27 04.0
045+24.1   K 1-14          17 40 29.4   +21 28 18.    1950   IRAS17404+2128      17 42 37.00 +21 26 57.5
002+02.2   Ta 1580         17 43 39.5   -25 36 45.    2000   56.134.011          17 43 39.5  -25 36 45.
002+02.2   Ta 1580         17 40 33.8   -25 35 23.    1950   61.134.050          17 43 39.50 -25 36 41.2
002+02.2   Ta 1580         17 40 33.8   -25 35 25.    1950   70.002.006          17 43 39.50 -25 36 43.2
002+02.2   Ta 1580         17 43 39.53  -25 36 42.9   2000   70.002.006 rad      17 43 39.53 -25 36 42.9
002+02.2   Ta 1580         17 40 34.0   -25 35 25.    1950   Ko,Ku (1999)        17 43 39.70 -25 36 43.2
002+02.2   Ta 1580         17 40 34.9   -25 35 28.    1950   IRAS17405-2535      17 43 40.60 -25 36 46.1
036+20.1 * Y-C 45          17 40 45.19  +12 21 52.4   1950   40.134.038          17 43 04.38 +12 20 33.4
036+20.1 * Y-C 45          17 40 46.4   +12 21 51.    1950   Ko,Ku (1999)        17 43 05.59 +12 20 32.1
002+01.4   JaFu 1          17 43 57.4   -26 11 52.    2000   68.154.039          17 43 57.4  -26 11 52.
002+01.4   JaFu 1          17 40 50.9   -26 10 39.    1950   Ko,Ku (1999)        17 43 57.45 -26 11 55.9
355-02.2   H 1-29          17 40 54.6   -34 16 17.    1950   CGPN/Koal 65        17 44 13.80 -34 17 33.2
355-02.2   H 1-29          17 40 54.58  -34 16 17.5   1950   61.134.050          17 44 13.78 -34 17 33.7
355-02.2   H 1-29          17 40 54.6   -34 16 17.    1950   70.002.006          17 44 13.80 -34 17 33.2
355-02.2   H 1-29          17 44 13.91  -34 17 35.8   2000   70.002.006 rad      17 44 13.91 -34 17 35.8
355-02.2   H 1-29          17 40 54.4   -34 16 20.    1950   IRAS17409-3416      17 44 13.60 -34 17 36.2
355-02.1   M 3-14          17 41 02.    -34 05 24.    1950   CGPN/Mi 59          17 44 20.90 -34 06 39.6
355-02.1   M 3-14          17 41 01.6   -34 05 25.    1950   CGPN/Koal 65        17 44 20.50 -34 06 40.7
355-02.1   M 3-14          17 41 01.6   -34 05 25.    1950   09.133.025          17 44 20.50 -34 06 40.7
355-02.1   M 3-14          17 41 01.7   -34 05 25.    1950   50.134.178          17 44 20.60 -34 06 40.7
355-02.1   M 3-14          17 41 01.72  -34 05 25.2   1950   61.134.050          17 44 20.62 -34 06 40.9
355-02.1   M 3-14          17 41 01.7   -34 05 25.    1950   70.002.006          17 44 20.60 -34 06 40.7
355-02.1   M 3-14          17 44 20.63  -34 06 42.4   2000   70.002.006 rad      17 44 20.63 -34 06 42.4
355-02.1   M 3-14          17 41 01.9   -34 05 28.    1950   IRAS17410-3405      17 44 20.80 -34 06 43.7
353-03.2 * K 6-11          17 41 12.8   -36 12 47.    1950   61.134.050          17 44 35.40 -36 14 01.7
353-03.2 * K 6-11          17 41 13.1   -36 12 49.    1950   Ko,Ku (1999)        17 44 35.70 -36 14 03.7
003+02.2 * IRAS17414-2412  17 41 28.9   -24 12 13.    1950   46.134.040          17 44 32.65 -24 13 27.2
003+02.2 * IRAS17414-2412  17 41 28.90  -24 12 12.8   1950   61.134.050          17 44 32.65 -24 13 27.0
003+02.2 * IRAS17414-2412  17 41 29.1   -24 12 14.    1950   Ko,Ku (1999)        17 44 32.85 -24 13 28.2
003+02.2 * IRAS17414-2412  17 41 29.3   -24 12 15.    1950   IRAS17414-2412      17 44 33.05 -24 13 29.2
001+01.6   JaSt 49         17 41 29.95  -26 46 11.2   1950   Ja,St (1997)        17 44 37.37 -26 47 25.2
001+01.6   JaSt 49         17 41 30.1   -26 46 12.    1950   Ko,Ku (1999)        17 44 37.52 -26 47 26.0
352-04.1   H 1-30          17 41 40.7   -38 07 37.    1950   CGPN/Koal 65        17 45 06.81 -38 08 49.6
352-04.1   H 1-30          17 41 40.7   -38 07 37.    1950   70.002.006          17 45 06.81 -38 08 49.6
352-04.1   H 1-30          17 45 06.69  -38 08 44.9   2000   70.002.006 rad      17 45 06.69 -38 08 44.9
352-04.1   H 1-30          17 41 41.5   -38 07 42.    1950   IRAS17416-3807      17 45 07.61 -38 08 54.5
343-09.1   SB 29           17 45 33.4   -47 43 49.7   2000   71.134.030          17 45 33.4  -47 43 49.7
343-09.1   SB 29           17 41 46.6   -47 42 40.    1950   Ko,Ku (1999)        17 45 33.69 -47 43 51.4
343-09.1   SB 29           17 41 46.8   -47 42 42.    1950   IRAS17417-4742      17 45 33.89 -47 43 53.4
351-04.1 * H 2-19          17 41 47.9   -38 16 13.    1950   CGPN/Koal 65      * 17 45 14.28 -38 17 25.0
351-04.1 * H 2-19          17 41 47.6   -38 16 14.    1950   Wr (1966)           17 45 13.98 -38 17 26.1
351-04.1 * H 2-19          17 41 47.87  -38 16 14.1   1950   51.117.039          17 45 14.25 -38 17 26.1
351-04.1 * H 2-19          17 41 48.0   -38 16 15.    1950   Ko,Ku (1999)        17 45 14.38 -38 17 27.0
346-08.1   IC 4663         17 41 48.5   -44 53 05.    1950   08.114.108          17 45 28.69 -44 54 16.5
346-08.1   IC 4663         17 41 48.4   -44 53 00.    1950   18.133.025          17 45 28.59 -44 54 11.5
346-08.1   IC 4663         17 41 47.6   -44 53 07.    1950   IRAS17417-4453      17 45 27.79 -44 54 18.6
011+07.1   Sa 2-237        17 41 49.6   -15 43 59.    1950   70.002.006          17 44 42.17 -15 45 12.1
011+07.1   Sa 2-237        17 44 42.14  -15 45 11.4   2000   70.002.006 rad      17 44 42.14 -15 45 11.4
011+07.1   Sa 2-237        17 41 49.7   -15 44 00.    1950   Ko,Ku (1999)        17 44 42.27 -15 45 13.1
011+07.1   Sa 2-237        17 41 49.9   -15 44 00.    1950   IRAS17418-1544      17 44 42.47 -15 45 13.1
345-08.1   Tc 1            17 41 52.4   -46 04 14.    1950   08.114.108          17 45 35.40 -46 05 25.1
345-08.1   Tc 1            17 41 52.6   -46 04 10.    1950   18.133.025          17 45 35.60 -46 05 21.1
345-08.1   Tc 1            17 45 35.32  -46 05 22.6   2000   AC 3861506          17 45 35.32 -46 05 22.6
345-08.1   Tc 1            17 41 52.46  -46 04 12.1   1950   GSC 8343-01781      17 45 35.46 -46 05 23.2
345-08.1   Tc 1            17 45 35.29  -46 05 23.6   2000   TYC 834317811       17 45 35.29 -46 05 23.6
345-08.1   Tc 1            17 41 52.4   -46 04 13.    1950   IRAS17418-4604      17 45 35.40 -46 05 24.1
356-01.1   TaJu 23         17 41 54.    -32 45 06.    1950   64.134.024        * 17 45 10.67 -32 46 17.9
356-01.1   TaJu 23         17 41 53.2   -32 45 03.    1950   Ko,Ku (1999)        17 45 09.87 -32 46 15.0
002+01.3 * K 5-15          17 42 02.8   -25 42 49.    1950   61.134.050        * 17 45 08.69 -25 44 00.7
002+01.3 * K 5-15     C1   17 42 03.4   -25 42 48.    1950   Ko,Ku (1999)        17 45 09.29 -25 43 59.6
002+01.3 * K 5-15     C2   17 42 02.7   -25 42 49.    1950   Ko,Ku (1999)        17 45 08.59 -25 44 00.7
001+00.2   JaSt 51         17 42 02.59  -27 31 25.2   1950   Ja,St (1997)      * 17 45 11.12 -27 32 36.8
001+00.2   JaSt 51         17 42 02.8   -27 31 28.    1950   Ko,Ku (1999)        17 45 11.33 -27 32 39.6
355-02.4   H 1-31          17 42 13.    -34 32 43.    1950   CGPN/Mi 59        * 17 45 32.69 -34 33 53.5
355-02.4   H 1-31          17 42 25.6   -34 29 47.    1950   CGPN/Koal 65        17 45 45.21 -34 30 56.5
355-02.4   H 1-31          17 42 12.65  -34 32 45.4   1950   34.134.032          17 45 32.34 -34 33 55.9
355-02.4   H 1-31          17 42 12.51  -34 32 45.6   1950   61.134.050          17 45 32.20 -34 33 56.1
355-02.4   H 1-31          17 42 12.4   -34 32 44.    1950   70.002.006          17 45 32.09 -34 33 54.5
355-02.4   H 1-31          17 45 32.51  -34 33 57.8   2000   70.002.006 rad      17 45 32.51 -34 33 57.8
355-02.4   H 1-31          17 42 14.1   -34 32 49.    1950   IRAS17422-3432      17 45 33.79 -34 33 59.4
009+05.1 * He 3-1475       17 42 19.0   -17 55 38.    1950   Ko,Ku (1999)        17 45 14.36 -17 56 48.9
